userSeq,ancient,medieval,modern,donation,painting,world,craft,science,space,human,natural,future,createdAt,updatedAt
3249,17,3,8,23,26,10,11,8,27,4,17,1,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3250,1,29,3,11,0,0,25,18,5,0,7,22,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3251,23,0,0,16,0,0,24,19,10,16,8,7,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3252,3,15,23,4,0,0,28,1,0,3,7,20,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3253,19,0,0,21,0,0,11,26,0,6,17,8,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3254,14,4,7,28,0,0,8,12,0,22,11,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3255,15,0,0,15,0,0,24,1,20,26,29,29,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3256,27,0,0,4,0,0,12,8,13,0,5,10,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3257,7,0,0,6,15,15,28,12,21,6,30,20,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3258,19,0,0,15,0,0,2,20,0,23,27,19,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3259,2,0,0,10,0,0,5,18,19,13,20,10,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3260,29,0,0,19,0,0,15,4,20,22,24,21,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3261,20,0,0,14,8,27,27,17,26,4,26,11,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3262,8,0,0,23,12,14,19,17,9,26,27,17,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3263,20,2,10,15,13,11,19,10,0,26,9,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3264,11,26,15,3,0,0,8,17,0,11,12,15,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3265,15,0,0,7,20,5,26,11,10,1,29,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3266,25,0,0,5,30,23,10,25,23,20,23,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3267,27,20,2,30,9,11,10,15,20,12,20,28,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3268,17,3,9,30,0,0,16,18,0,24,21,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3269,30,0,0,25,27,26,9,14,0,12,13,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3270,24,0,0,29,0,0,21,17,0,10,6,21,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3271,27,0,0,30,0,0,28,28,4,28,25,4,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3272,2,18,5,3,23,15,21,7,18,4,27,28,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3273,29,0,0,11,28,18,23,29,13,0,11,11,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3274,15,0,0,11,18,19,5,16,0,25,13,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3275,6,12,24,28,9,22,6,17,0,7,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3276,0,0,0,0,0,0,0,26,0,0,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3277,21,26,25,28,6,20,8,25,27,7,25,20,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3278,14,0,0,22,24,9,8,10,28,26,0,8,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3279,2,24,21,19,15,14,29,10,0,25,19,8,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3280,1,0,0,14,11,25,12,29,0,0,23,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3281,11,0,0,4,0,0,11,18,17,1,30,21,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3282,4,0,0,12,0,0,4,25,3,9,9,24,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3283,27,8,20,22,21,18,29,7,27,11,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3284,24,30,3,23,0,0,26,26,0,0,9,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3285,7,15,26,15,0,0,5,21,0,3,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3286,4,0,0,30,0,0,22,9,17,8,0,29,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3287,10,0,0,14,24,7,21,26,13,18,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3288,25,0,0,3,14,30,11,27,30,6,18,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3289,10,17,3,8,20,10,4,19,0,24,24,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3290,9,0,0,28,24,13,11,14,5,11,9,24,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3291,4,13,3,30,9,10,5,21,19,0,27,5,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3292,11,26,6,26,0,0,21,2,0,3,2,30,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3293,23,28,10,20,0,0,8,16,15,28,4,5,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3294,19,0,0,14,12,13,18,22,0,8,20,21,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3295,6,0,0,12,15,6,4,18,0,28,18,7,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3296,16,26,8,9,17,2,5,13,0,5,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3297,30,0,0,29,0,0,21,15,0,9,19,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3298,28,0,0,14,0,0,15,29,28,16,29,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3299,26,14,12,20,26,22,18,15,6,15,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3300,16,0,0,3,0,0,2,19,29,30,23,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3301,27,24,25,23,13,20,9,20,9,3,0,21,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3302,2,0,0,17,6,13,4,14,0,25,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3303,2,0,0,9,0,0,29,19,0,22,19,24,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3304,30,0,0,28,0,0,21,10,4,19,23,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3305,27,5,25,30,0,0,9,13,29,2,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3306,16,2,2,2,0,0,15,3,0,18,28,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3307,15,0,0,25,9,10,14,6,10,5,12,29,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3308,18,0,0,17,0,0,11,5,28,9,14,22,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3309,17,0,0,2,0,0,16,10,0,10,15,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3310,29,4,19,3,17,6,23,30,0,1,2,3,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3311,5,13,3,26,7,22,10,19,7,18,8,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3312,17,0,0,5,15,1,21,3,0,0,2,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3313,10,0,0,25,2,27,1,15,0,18,13,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3314,24,7,2,13,0,0,19,17,3,3,20,22,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3315,23,0,0,7,0,0,9,16,0,0,2,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3316,20,7,28,24,5,15,4,14,2,15,26,6,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3317,1,0,0,3,0,0,26,15,0,25,19,12,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3318,28,29,29,29,29,26,10,17,12,15,11,4,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3319,16,0,0,1,19,15,14,9,0,17,7,23,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3320,16,23,19,28,25,21,20,5,19,25,0,10,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3321,20,0,0,3,0,0,4,22,25,19,0,24,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3322,8,0,0,25,0,0,2,15,0,25,0,0,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3323,2,22,26,14,0,0,24,17,23,23,0,9,"2020-06-20 05:48:31","2020-06-20 05:48:31"
3324,6,4,14,18,0,0,12,5,30,27,23,17,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3325,2,0,0,5,0,0,3,30,25,0,28,24,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3326,17,0,0,9,30,9,6,26,0,18,19,3,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3327,28,0,0,21,1,15,9,6,30,28,6,7,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3328,9,0,0,30,18,20,4,29,25,25,5,16,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3329,16,22,5,28,0,0,6,1,0,24,25,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3330,12,0,0,2,0,0,11,15,0,26,17,3,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3331,7,0,0,7,21,22,8,1,17,0,22,16,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3332,21,0,0,13,25,25,12,18,20,19,6,23,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3333,15,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3334,12,14,5,25,11,7,24,5,6,17,24,24,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3335,10,12,29,5,2,14,24,10,26,25,20,15,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3336,7,0,0,10,21,20,13,20,0,6,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3337,7,0,0,25,22,27,6,25,11,2,9,26,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3338,10,0,0,2,23,4,18,10,0,0,16,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3339,25,4,2,30,0,0,21,24,5,0,28,25,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3340,15,18,9,19,7,6,3,26,0,0,23,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3341,20,19,6,16,4,13,1,10,17,27,5,28,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3342,29,0,0,16,28,9,8,9,12,16,14,4,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3343,17,0,0,13,19,11,13,16,9,13,0,27,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3344,12,0,0,26,0,0,13,4,0,3,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3345,1,8,8,9,27,26,3,21,19,27,23,30,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3346,23,26,18,23,0,0,15,20,18,3,4,22,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3347,19,4,25,27,0,0,5,20,0,8,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3348,7,0,0,28,0,0,27,9,9,8,10,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3349,13,10,27,21,12,2,14,26,17,20,2,7,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3350,5,11,14,23,0,0,26,19,14,14,15,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3351,18,0,0,16,10,18,23,26,1,4,0,10,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3352,18,22,27,24,0,0,2,25,0,6,30,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3353,6,26,24,21,10,13,20,7,6,7,20,6,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3354,15,23,16,3,17,16,28,23,25,4,5,10,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3355,4,0,0,15,21,14,5,24,19,2,0,30,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3356,9,10,22,9,0,0,22,6,0,4,8,20,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3357,15,25,9,10,12,20,21,27,29,0,16,7,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3358,25,0,0,26,0,0,24,17,0,7,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3359,26,21,18,17,16,14,18,7,29,9,8,22,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3360,27,0,0,19,0,0,8,25,0,10,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3361,5,0,0,25,13,5,5,30,0,26,30,8,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3362,21,8,18,12,29,23,17,24,0,15,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3363,18,26,9,11,24,11,5,4,0,0,10,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3364,11,16,16,27,7,18,19,6,10,2,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3365,7,27,16,29,13,7,12,5,0,19,25,12,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3366,11,26,19,21,22,10,15,10,29,29,3,9,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3367,11,0,0,14,7,29,15,30,8,28,26,1,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3368,29,9,22,13,18,25,30,26,22,25,25,19,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3369,13,0,0,17,0,0,30,30,0,17,7,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3370,27,7,27,19,26,15,14,26,27,19,13,20,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3371,30,21,4,18,11,4,30,11,28,0,29,20,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3372,12,0,0,6,0,0,20,17,15,20,0,14,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3373,28,23,12,5,5,8,25,15,21,2,2,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3374,8,0,0,23,0,0,21,26,0,26,17,7,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3375,26,0,0,26,18,22,17,10,1,28,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3376,11,12,29,17,6,19,29,16,0,25,22,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3377,20,1,15,1,0,0,24,26,0,0,12,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3378,19,0,0,13,29,16,2,7,0,28,28,12,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3379,8,0,0,22,10,12,22,12,0,19,0,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3380,13,0,0,15,0,0,6,17,12,2,0,27,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3381,20,0,0,22,18,22,29,26,22,16,0,18,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3382,27,0,0,15,0,0,10,1,0,21,7,0,"2020-06-20 05:48:32","2020-06-20 05:48:32"
3383,29,20,13,19,23,15,13,26,0,16,29,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3384,29,0,0,22,8,1,29,7,16,19,4,20,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3385,2,10,12,12,16,20,21,22,17,29,26,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3386,3,0,0,8,0,0,21,25,15,25,3,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3387,17,0,0,16,6,14,10,26,2,13,0,26,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3388,12,3,8,18,0,0,15,2,0,0,21,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3389,23,22,14,24,21,3,9,20,10,28,17,28,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3390,22,0,0,22,5,12,10,11,2,29,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3391,12,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3392,20,13,22,10,0,0,1,5,5,13,17,30,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3393,16,0,0,5,0,0,30,7,29,5,19,6,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3394,26,3,3,11,0,0,10,8,18,23,22,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3395,27,30,17,5,29,12,14,25,26,21,26,23,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3396,12,0,0,20,0,0,10,11,2,24,16,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3397,24,0,0,24,1,10,9,3,0,25,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3398,6,6,23,1,18,7,19,25,28,19,0,25,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3399,13,9,25,16,0,0,25,13,20,20,4,5,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3400,5,0,0,28,13,4,5,29,1,24,1,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3401,16,30,26,27,0,0,15,30,0,0,22,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3402,27,25,10,28,0,0,7,30,25,4,26,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3403,1,18,23,12,0,0,4,22,0,11,2,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3404,14,0,0,12,0,0,13,23,0,26,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3405,2,0,0,16,8,3,25,2,0,14,30,12,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3406,13,15,27,7,0,0,2,26,26,28,22,7,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3407,9,0,0,21,0,0,6,17,9,9,14,28,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3408,11,0,0,2,0,0,29,28,25,21,13,26,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3409,27,0,0,3,0,0,7,25,0,0,21,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3410,4,23,20,22,15,25,8,4,10,16,0,9,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3411,29,19,2,17,0,0,12,22,0,26,20,14,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3412,7,0,0,13,10,6,4,9,20,21,0,22,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3413,9,0,0,27,0,0,1,27,0,21,7,25,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3414,23,0,0,22,13,9,27,27,10,30,11,9,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3415,7,0,0,4,0,0,24,20,0,6,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3416,16,13,2,18,0,0,20,21,28,27,3,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3417,6,0,0,11,0,0,28,22,26,16,9,22,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3418,11,6,17,2,2,14,17,1,19,9,20,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3419,8,30,3,7,0,0,25,22,18,0,11,9,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3420,1,0,0,4,0,0,3,12,7,27,0,16,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3421,17,11,16,16,10,1,30,7,16,0,3,15,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3422,15,21,15,2,0,0,8,21,21,15,4,13,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3423,1,0,0,1,22,23,12,15,0,3,26,1,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3424,7,0,0,24,15,1,3,22,21,30,19,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3425,19,0,0,17,5,18,11,14,5,22,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3426,19,0,0,22,13,9,15,16,10,6,1,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3427,22,0,0,22,14,3,27,7,1,0,6,4,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3428,23,0,0,4,0,0,12,22,16,28,0,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3429,29,3,15,17,26,29,10,28,0,1,16,13,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3430,3,1,25,18,0,0,24,10,0,8,1,18,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3431,24,4,7,2,0,0,16,8,0,24,8,12,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3432,26,24,12,1,5,2,14,4,5,9,16,28,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3433,10,0,0,10,0,0,12,11,0,0,28,0,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3434,18,8,17,5,0,0,26,3,16,15,3,1,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3435,27,3,29,30,12,2,10,2,25,14,24,3,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3436,3,19,18,4,0,0,9,4,19,14,27,17,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3437,20,12,16,3,28,16,7,15,27,17,2,28,"2020-06-20 05:48:33","2020-06-20 05:48:33"
3438,17,0,0,19,18,5,11,25,23,2,11,29,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3439,30,25,24,19,0,0,16,18,21,1,14,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3440,25,29,3,13,27,26,1,16,5,13,4,17,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3441,23,0,0,18,9,9,15,13,1,17,6,1,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3442,16,0,0,8,0,0,19,14,18,0,19,14,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3443,14,22,4,28,7,21,22,16,3,27,28,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3444,2,0,0,8,2,13,10,18,14,18,16,21,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3445,6,0,0,9,0,0,23,2,30,16,24,4,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3446,22,0,0,17,28,22,30,13,4,0,11,22,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3447,8,0,0,20,0,0,7,30,0,20,22,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3448,7,13,1,4,11,6,3,11,0,21,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3449,27,14,26,23,0,0,14,4,27,19,28,16,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3450,20,0,0,13,0,0,5,18,29,26,0,8,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3451,4,0,0,21,0,0,30,12,0,10,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3452,30,0,0,8,0,0,25,10,0,7,16,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3453,28,24,5,15,28,19,19,23,13,20,0,26,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3454,26,0,0,5,0,0,23,19,5,28,27,23,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3455,5,0,0,29,8,8,15,23,20,18,27,8,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3456,13,0,0,20,0,0,4,25,24,10,11,5,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3457,25,0,0,28,28,14,27,20,11,0,6,18,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3458,27,2,30,28,27,4,24,1,10,3,0,11,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3459,9,17,2,2,0,0,4,1,0,2,7,19,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3460,21,0,0,0,0,0,0,0,0,0,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3461,19,0,0,10,0,0,25,5,0,3,21,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3462,14,0,0,24,0,0,19,2,23,2,22,3,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3463,3,0,0,8,0,0,18,3,27,2,1,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3464,6,0,0,25,0,0,25,12,28,10,2,19,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3465,23,9,3,4,0,0,3,12,0,15,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3466,20,10,25,4,0,0,25,27,12,18,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3467,29,0,0,6,19,17,7,10,0,1,12,19,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3468,21,0,0,2,29,16,15,21,0,26,8,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3469,26,0,0,15,0,0,21,10,0,21,19,12,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3470,8,22,21,1,27,22,30,5,18,22,22,24,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3471,11,0,0,21,0,0,9,17,6,27,11,2,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3472,22,0,0,3,30,3,28,30,12,6,26,10,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3473,10,18,2,28,0,0,15,21,0,6,6,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3474,13,0,0,17,5,8,10,6,0,8,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3475,28,10,28,7,0,0,21,9,20,30,18,25,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3476,22,0,0,22,0,0,3,29,0,26,0,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3477,20,0,0,24,0,0,15,15,0,13,10,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3478,19,0,0,5,20,2,20,13,10,0,20,16,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3479,30,28,4,7,0,0,12,1,15,20,22,15,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3480,26,0,0,9,21,27,12,1,0,10,3,6,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3481,14,0,0,7,14,21,9,23,0,25,5,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3482,28,27,4,19,21,26,22,14,22,16,11,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3483,1,0,0,12,0,0,20,14,23,0,28,2,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3484,4,14,7,26,0,0,26,7,15,0,22,27,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3485,29,0,0,8,15,6,11,10,25,17,12,26,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3486,26,26,20,7,17,29,30,3,19,20,0,18,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3487,27,18,22,17,0,0,30,28,0,5,17,26,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3488,8,2,25,20,19,3,14,24,2,28,20,6,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3489,17,26,19,28,1,20,13,5,6,18,4,20,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3490,28,0,0,1,6,8,12,1,17,13,30,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3491,19,19,4,15,15,22,23,1,7,23,27,12,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3492,12,2,23,1,11,11,16,5,24,28,14,5,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3493,25,22,5,29,7,2,3,30,0,0,14,0,"2020-06-20 05:48:34","2020-06-20 05:48:34"
3494,14,0,0,4,14,30,5,17,8,29,28,23,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3495,1,0,0,17,17,26,1,7,4,16,21,20,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3496,13,10,3,27,17,8,26,18,0,13,29,26,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3497,3,21,12,2,13,28,11,16,0,22,28,4,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3498,5,0,0,15,0,0,3,4,0,27,0,0,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3499,24,19,23,28,27,17,16,29,8,0,12,9,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3500,11,0,0,12,2,23,27,18,0,11,27,0,"2020-06-20 05:48:35","2020-06-20 05:48:35"
3501,24,0,0,7,8,30,20,11,14,22,23,26,"2020-06-20 05:48:35","2020-06-20 05:48:35"
